"model_name","baseline_sd","user_like_sd","user_dislike_sd","cor_baseline_like","cor_baseline_dislike","cor_like_dislike","equal_lmm_like_se","unstructured_gls_like_se","paired_like_se","max_abs_gls_minus_paired_se","equal_lmm_aic","unstructured_gls_aic"
"qwen25_3b",1.00169348131476,1.04505863112094,0.481293363466054,0.914000969535874,0.644171384793458,0.48210770179958,0.0429048708245242,0.024791903117888,0.0247919038049192,3.89326455726979e-08,1941.88016655005,1414.66251210572
"qwen25_7b",1.00169348131476,1.01768335688319,0.774117695152137,0.984410664309184,0.885178316818915,0.863336741170681,0.0245810594246398,0.0104039081324285,0.0104039079947891,4.04366422290803e-10,1379.61295729496,927.182304949351
"llama3_8b",1.00169348131476,1.08744048222074,0.64493545909687,0.980250538146862,0.94807923524317,0.895419150719281,0.025715890526166,0.0130459162124847,0.0130459189603719,8.83835220844009e-08,1426.39857892849,604.647049802659
"mistral_7b",1.00169348131476,0.997466769141406,0.651925939420379,0.969638660545218,0.748358907394608,0.663033464239702,0.0347015087389092,0.0143189189760758,0.0143189172341409,4.66653705261111e-09,1735.18452005865,1172.93953226549
"gemma2_9b",1.00169348131476,1.14767212181308,0.535324486595562,0.976554933384623,0.892506192570352,0.812237759132973,0.0337865867036892,0.0159406909139116,0.0159407047415745,2.42151664137102e-08,1731.20528099836,746.272448621134
"qwen25_14b",1.00169348131476,1.0475451041505,0.661100027967297,0.976595686771913,0.862741839949759,0.802022912916116,0.0294958446826278,0.0131544073334724,0.0131544306076992,2.7589679481993e-07,1572.3775801726,977.717478610664
"qwen25_32b",1.00169348131476,1.22534340213206,0.616305664708049,0.955304740971285,0.815370985816338,0.775874586469901,0.0374536285896044,0.0232304914910352,0.0232305471161035,5.5625068315357e-08,1877.73932789165,1340.34461940499
"qwen25_72b",1.00169348131476,1.36574258052227,0.647934267272932,0.939595111814694,0.422919986535199,0.245012740481184,0.0583508375308971,0.0317190652307464,0.0317191123650146,1.1703660347806e-07,2377.44915586716,1703.31654682278
