model_name,target_layer,pair_id,pair_class,domain,valence_status,opposition_status,word_A,word_B,template_name,alpha_raw,alpha_norm,vaa_projection_AB,vaa_projection_BA,vaa_projection_delta,abs_vaa_projection_delta,vaa_projection_unit_AB,vaa_projection_unit_BA,vaa_projection_unit_delta,abs_vaa_projection_unit_delta,vaa_projection_cosine_AB,vaa_projection_cosine_BA,vaa_projection_cosine_delta,abs_vaa_projection_cosine_delta,activation_norm_AB,activation_norm_BA
qwen25_14b,28,valenced_nonopposite::epistemic::006,valenced_nonopposite,epistemic,valenced,nonopposite,Reliable,Contradictory,preference_control,0.0,0.0,-12.588318824768066,-13.530540466308594,0.9422216415405272,0.9422216415405272,-12.588318824768066,-13.530540466308594,0.9422216415405272,0.9422216415405272,-0.1168501749634742,-0.1252537220716476,0.0084035471081733,0.0084035471081733,107.7304229736328,108.02505493164062
qwen25_14b,28,valenced_nonopposite::epistemic::007,valenced_nonopposite,epistemic,valenced,nonopposite,Authentic,Unverifiable,preference_control,0.0,0.0,-13.139625549316406,-9.832511901855469,-3.307113647460937,3.307113647460937,-13.139625549316406,-9.832511901855469,-3.307113647460937,3.307113647460937,-0.1216310262680053,-0.0909613445401191,-0.0306696817278862,0.0306696817278862,108.028564453125,108.09549713134766
qwen25_14b,28,valenced_nonopposite::epistemic::008,valenced_nonopposite,epistemic,valenced,nonopposite,Sensible,Unpredictable,preference_control,0.0,0.0,-10.752290725708008,-8.020674705505371,-2.7316160202026367,2.7316160202026367,-10.752290725708008,-8.020674705505371,-2.7316160202026367,2.7316160202026367,-0.0993755906820297,-0.0749354287981987,-0.024440161883831,0.024440161883831,108.1985092163086,107.03447723388672
qwen25_14b,28,valenced_nonopposite::epistemic::009,valenced_nonopposite,epistemic,valenced,nonopposite,Objective,Ambiguous,preference_control,0.0,0.0,-7.563019752502441,-8.982338905334473,1.4193191528320312,1.4193191528320312,-7.563019752502441,-8.982338905334473,1.4193191528320312,1.4193191528320312,-0.0691357180476188,-0.085350789129734,0.0162150710821151,0.0162150710821151,109.39381408691406,105.2402572631836
qwen25_14b,28,valenced_nonopposite::epistemic::010,valenced_nonopposite,epistemic,valenced,nonopposite,Clear,Fake,preference_control,0.0,0.0,-11.095019340515137,-12.89549732208252,1.8004779815673828,1.8004779815673828,-11.095019340515137,-12.89549732208252,1.8004779815673828,1.8004779815673828,-0.1021060347557067,-0.1187635138630867,0.0166574791073799,0.0166574791073799,108.6617431640625,108.58130645751952
qwen25_14b,28,valenced_nonopposite::epistemic::011,valenced_nonopposite,epistemic,valenced,nonopposite,Rigorous,Accidental,preference_control,0.0,0.0,-5.117379188537598,-6.587690353393555,1.470311164855957,1.470311164855957,-5.117379188537598,-6.587690353393555,1.470311164855957,1.470311164855957,-0.0483861193060874,-0.061985570937395,0.0135994516313076,0.0135994516313076,105.76130676269533,106.27780151367188
qwen25_14b,28,valenced_nonopposite::epistemic::012,valenced_nonopposite,epistemic,valenced,nonopposite,Scientific,Fallacious reasoning,preference_control,0.0,0.0,-7.8151350021362305,-8.525403022766113,0.7102680206298828,0.7102680206298828,-7.8151350021362305,-8.525403022766113,0.7102680206298828,0.7102680206298828,-0.0722491592168808,-0.0796408802270889,0.0073917210102081,0.0073917210102081,108.1692123413086,107.04808044433594
qwen25_14b,28,valenced_nonopposite::epistemic::013,valenced_nonopposite,epistemic,valenced,nonopposite,Consistent,Incorrect,preference_control,0.0,0.0,-12.906721115112305,-10.960403442382812,-1.946317672729492,1.946317672729492,-12.906721115112305,-10.960403442382812,-1.946317672729492,1.946317672729492,-0.1179887801408767,-0.1036140769720077,-0.014374703168869,0.014374703168869,109.38939666748048,105.7810287475586
qwen25_14b,28,valenced_nonopposite::epistemic::014,valenced_nonopposite,epistemic,valenced,nonopposite,Verifiable,False,preference_control,0.0,0.0,-13.667974472045898,-12.430975914001465,-1.2369985580444336,1.2369985580444336,-13.667974472045898,-12.430975914001465,-1.2369985580444336,1.2369985580444336,-0.1263771504163742,-0.1151299998164177,-0.0112471505999565,0.0112471505999565,108.15225982666016,107.973388671875
qwen25_14b,28,valenced_nonopposite::epistemic::015,valenced_nonopposite,epistemic,valenced,nonopposite,Predictable,Illogical,preference_control,0.0,0.0,-9.093347549438477,-10.404045104980469,1.3106975555419922,1.3106975555419922,-9.093347549438477,-10.404045104980469,1.3106975555419922,1.3106975555419922,-0.084526427090168,-0.0944834351539611,0.0099570080637931,0.0099570080637931,107.5799331665039,110.1150131225586
