model_name,target_layer,pair_id,pair_class,domain,valence_status,opposition_status,alpha_norm,template_name,first_token_logit_diff_canonical_AB,first_token_logit_diff_canonical_BA,logprob_diff_canonical_AB,logprob_diff_canonical_BA,d_AB,d_BA,semantic_component,position_component,first_token_d_AB,first_token_d_BA,first_token_semantic_component,first_token_position_component
gemma2_9b,22,neutral_opposite::neutral::006,neutral_opposite,neutral_opposite,neutral,opposite,0.4,preference_control,3.625,-3.125,3.61328125,-3.1328125,3.61328125,-3.1328125,0.240234375,3.373046875,3.625,-3.125,0.25,3.375
gemma2_9b,22,neutral_opposite::neutral::006,neutral_opposite,neutral_opposite,neutral,opposite,0.6,preference_control,4.375,-3.0,4.375,-3.00390625,4.375,-3.00390625,0.685546875,3.689453125,4.375,-3.0,0.6875,3.6875
gemma2_9b,22,neutral_opposite::neutral::006,neutral_opposite,neutral_opposite,neutral,opposite,0.8,preference_control,5.0,-2.75,5.013671875,-2.75,5.013671875,-2.75,1.1318359375,3.8818359375,5.0,-2.75,1.125,3.875
gemma2_9b,22,neutral_opposite::neutral::006,neutral_opposite,neutral_opposite,neutral,opposite,1.0,preference_control,5.25,-2.75,5.25,-2.74609375,5.25,-2.74609375,1.251953125,3.998046875,5.25,-2.75,1.25,4.0
gemma2_9b,22,neutral_opposite::neutral::007,neutral_opposite,neutral_opposite,neutral,opposite,-1.0,preference_control,1.75,1.0,1.75,1.0,1.75,1.0,1.375,0.375,1.75,1.0,1.375,0.375
gemma2_9b,22,neutral_opposite::neutral::007,neutral_opposite,neutral_opposite,neutral,opposite,-0.8,preference_control,2.0,0.5,1.9921875,0.5,1.9921875,0.5,1.24609375,0.74609375,2.0,0.5,1.25,0.75
gemma2_9b,22,neutral_opposite::neutral::007,neutral_opposite,neutral_opposite,neutral,opposite,-0.6,preference_control,2.0,0.125,2.0,0.125,2.0,0.125,1.0625,0.9375,2.0,0.125,1.0625,0.9375
gemma2_9b,22,neutral_opposite::neutral::007,neutral_opposite,neutral_opposite,neutral,opposite,-0.4,preference_control,2.375,-0.5,2.359375,-0.4921875,2.359375,-0.4921875,0.93359375,1.42578125,2.375,-0.5,0.9375,1.4375
gemma2_9b,22,neutral_opposite::neutral::007,neutral_opposite,neutral_opposite,neutral,opposite,-0.2,preference_control,2.5,-1.0,2.5,-1.0,2.5,-1.0,0.75,1.75,2.5,-1.0,0.75,1.75
gemma2_9b,22,neutral_opposite::neutral::007,neutral_opposite,neutral_opposite,neutral,opposite,0.0,preference_control,2.875,-1.625,2.875,-1.625,2.875,-1.625,0.625,2.25,2.875,-1.625,0.625,2.25
gemma2_9b,22,neutral_opposite::neutral::007,neutral_opposite,neutral_opposite,neutral,opposite,0.2,preference_control,3.75,-2.625,3.7578125,-2.6171875,3.7578125,-2.6171875,0.5703125,3.1875,3.75,-2.625,0.5625,3.1875
gemma2_9b,22,neutral_opposite::neutral::007,neutral_opposite,neutral_opposite,neutral,opposite,0.4,preference_control,5.0,-3.375,5.0078125,-3.3671875,5.0078125,-3.3671875,0.8203125,4.1875,5.0,-3.375,0.8125,4.1875
gemma2_9b,22,neutral_opposite::neutral::007,neutral_opposite,neutral_opposite,neutral,opposite,0.6,preference_control,6.0625,-3.75,6.0546875,-3.76171875,6.0546875,-3.76171875,1.146484375,4.908203125,6.0625,-3.75,1.15625,4.90625
gemma2_9b,22,neutral_opposite::neutral::007,neutral_opposite,neutral_opposite,neutral,opposite,0.8,preference_control,6.9375,-4.125,6.9267578125,-4.115234375,6.9267578125,-4.115234375,1.40576171875,5.52099609375,6.9375,-4.125,1.40625,5.53125
gemma2_9b,22,neutral_opposite::neutral::007,neutral_opposite,neutral_opposite,neutral,opposite,1.0,preference_control,7.25,-4.125,7.25,-4.119140625,7.25,-4.119140625,1.5654296875,5.6845703125,7.25,-4.125,1.5625,5.6875
gemma2_9b,22,neutral_opposite::neutral::008,neutral_opposite,neutral_opposite,neutral,opposite,-1.0,preference_control,0.0,-0.5,0.0,-0.5078125,0.0,-0.5078125,-0.25390625,0.25390625,0.0,-0.5,-0.25,0.25
gemma2_9b,22,neutral_opposite::neutral::008,neutral_opposite,neutral_opposite,neutral,opposite,-0.8,preference_control,0.375,-1.0,0.375,-1.0,0.375,-1.0,-0.3125,0.6875,0.375,-1.0,-0.3125,0.6875
gemma2_9b,22,neutral_opposite::neutral::008,neutral_opposite,neutral_opposite,neutral,opposite,-0.6,preference_control,0.625,-1.5,0.6328125,-1.5,0.6328125,-1.5,-0.43359375,1.06640625,0.625,-1.5,-0.4375,1.0625
gemma2_9b,22,neutral_opposite::neutral::008,neutral_opposite,neutral_opposite,neutral,opposite,-0.4,preference_control,0.75,-1.875,0.75,-1.875,0.75,-1.875,-0.5625,1.3125,0.75,-1.875,-0.5625,1.3125
gemma2_9b,22,neutral_opposite::neutral::008,neutral_opposite,neutral_opposite,neutral,opposite,-0.2,preference_control,1.375,-2.0,1.375,-2.0,1.375,-2.0,-0.3125,1.6875,1.375,-2.0,-0.3125,1.6875
gemma2_9b,22,neutral_opposite::neutral::008,neutral_opposite,neutral_opposite,neutral,opposite,0.0,preference_control,2.75,-2.25,2.74609375,-2.25390625,2.74609375,-2.25390625,0.24609375,2.5,2.75,-2.25,0.25,2.5
gemma2_9b,22,neutral_opposite::neutral::008,neutral_opposite,neutral_opposite,neutral,opposite,0.2,preference_control,3.625,-2.25,3.619140625,-2.24609375,3.619140625,-2.24609375,0.6865234375,2.9326171875,3.625,-2.25,0.6875,2.9375
gemma2_9b,22,neutral_opposite::neutral::008,neutral_opposite,neutral_opposite,neutral,opposite,0.4,preference_control,4.0,-2.25,3.986328125,-2.2421875,3.986328125,-2.2421875,0.8720703125,3.1142578125,4.0,-2.25,0.875,3.125
gemma2_9b,22,neutral_opposite::neutral::008,neutral_opposite,neutral_opposite,neutral,opposite,0.6,preference_control,4.25,-2.0,4.2646484375,-2.00390625,4.2646484375,-2.00390625,1.13037109375,3.13427734375,4.25,-2.0,1.125,3.125
gemma2_9b,22,neutral_opposite::neutral::008,neutral_opposite,neutral_opposite,neutral,opposite,0.8,preference_control,4.5,-1.625,4.5107421875,-1.625,4.5107421875,-1.625,1.44287109375,3.06787109375,4.5,-1.625,1.4375,3.0625
gemma2_9b,22,neutral_opposite::neutral::008,neutral_opposite,neutral_opposite,neutral,opposite,1.0,preference_control,4.5625,-1.5,4.5712890625,-1.5,4.5712890625,-1.5,1.53564453125,3.03564453125,4.5625,-1.5,1.53125,3.03125
gemma2_9b,22,neutral_opposite::neutral::009,neutral_opposite,neutral_opposite,neutral,opposite,-1.0,preference_control,1.375,-4.4375,1.375,-4.421875,1.375,-4.421875,-1.5234375,2.8984375,1.375,-4.4375,-1.53125,2.90625
gemma2_9b,22,neutral_opposite::neutral::009,neutral_opposite,neutral_opposite,neutral,opposite,-0.8,preference_control,2.625,-5.0,2.6171875,-5.0078125,2.6171875,-5.0078125,-1.1953125,3.8125,2.625,-5.0,-1.1875,3.8125
gemma2_9b,22,neutral_opposite::neutral::009,neutral_opposite,neutral_opposite,neutral,opposite,-0.6,preference_control,4.0,-4.8125,3.9921875,-4.796875,3.9921875,-4.796875,-0.40234375,4.39453125,4.0,-4.8125,-0.40625,4.40625
gemma2_9b,22,neutral_opposite::neutral::009,neutral_opposite,neutral_opposite,neutral,opposite,-0.4,preference_control,4.75,-4.625,4.73828125,-4.6171875,4.73828125,-4.6171875,0.060546875,4.677734375,4.75,-4.625,0.0625,4.6875
gemma2_9b,22,neutral_opposite::neutral::009,neutral_opposite,neutral_opposite,neutral,opposite,-0.2,preference_control,4.9375,-4.5,4.94140625,-4.4921875,4.94140625,-4.4921875,0.224609375,4.716796875,4.9375,-4.5,0.21875,4.71875
gemma2_9b,22,neutral_opposite::neutral::009,neutral_opposite,neutral_opposite,neutral,opposite,0.0,preference_control,5.25,-4.1875,5.265625,-4.1953125,5.265625,-4.1953125,0.53515625,4.73046875,5.25,-4.1875,0.53125,4.71875
gemma2_9b,22,neutral_opposite::neutral::009,neutral_opposite,neutral_opposite,neutral,opposite,0.2,preference_control,5.875,-4.0,5.88671875,-3.9921875,5.88671875,-3.9921875,0.947265625,4.939453125,5.875,-4.0,0.9375,4.9375
gemma2_9b,22,neutral_opposite::neutral::009,neutral_opposite,neutral_opposite,neutral,opposite,0.4,preference_control,6.25,-3.5,6.23828125,-3.515625,6.23828125,-3.515625,1.361328125,4.876953125,6.25,-3.5,1.375,4.875
gemma2_9b,22,neutral_opposite::neutral::009,neutral_opposite,neutral_opposite,neutral,opposite,0.6,preference_control,6.5,-3.25,6.48828125,-3.2578125,6.48828125,-3.2578125,1.615234375,4.873046875,6.5,-3.25,1.625,4.875
gemma2_9b,22,neutral_opposite::neutral::009,neutral_opposite,neutral_opposite,neutral,opposite,0.8,preference_control,6.5625,-2.5,6.55078125,-2.5078125,6.55078125,-2.5078125,2.021484375,4.529296875,6.5625,-2.5,2.03125,4.53125
gemma2_9b,22,neutral_opposite::neutral::009,neutral_opposite,neutral_opposite,neutral,opposite,1.0,preference_control,6.6875,-2.125,6.67578125,-2.125,6.67578125,-2.125,2.275390625,4.400390625,6.6875,-2.125,2.28125,4.40625
gemma2_9b,22,neutral_opposite::neutral::010,neutral_opposite,neutral_opposite,neutral,opposite,-1.0,preference_control,0.125,1.5,0.125,1.484375,0.125,1.484375,0.8046875,-0.6796875,0.125,1.5,0.8125,-0.6875
gemma2_9b,22,neutral_opposite::neutral::010,neutral_opposite,neutral_opposite,neutral,opposite,-0.8,preference_control,-0.5,0.0,-0.5,0.0,-0.5,0.0,-0.25,-0.25,-0.5,0.0,-0.25,-0.25
gemma2_9b,22,neutral_opposite::neutral::010,neutral_opposite,neutral_opposite,neutral,opposite,-0.6,preference_control,-0.5,-0.25,-0.5,-0.25,-0.5,-0.25,-0.375,-0.125,-0.5,-0.25,-0.375,-0.125
gemma2_9b,22,neutral_opposite::neutral::010,neutral_opposite,neutral_opposite,neutral,opposite,-0.4,preference_control,-0.125,0.125,-0.125,0.125,-0.125,0.125,0.0,-0.125,-0.125,0.125,0.0,-0.125
gemma2_9b,22,neutral_opposite::neutral::010,neutral_opposite,neutral_opposite,neutral,opposite,-0.2,preference_control,0.0,-0.1875,0.0,-0.1875,0.0,-0.1875,-0.09375,0.09375,0.0,-0.1875,-0.09375,0.09375
gemma2_9b,22,neutral_opposite::neutral::010,neutral_opposite,neutral_opposite,neutral,opposite,0.0,preference_control,0.1875,-1.0,0.1875,-1.015625,0.1875,-1.015625,-0.4140625,0.6015625,0.1875,-1.0,-0.40625,0.59375
gemma2_9b,22,neutral_opposite::neutral::010,neutral_opposite,neutral_opposite,neutral,opposite,0.2,preference_control,0.4375,-1.875,0.4375,-1.890625,0.4375,-1.890625,-0.7265625,1.1640625,0.4375,-1.875,-0.71875,1.15625
gemma2_9b,22,neutral_opposite::neutral::010,neutral_opposite,neutral_opposite,neutral,opposite,0.4,preference_control,0.6875,-2.1875,0.703125,-2.171875,0.703125,-2.171875,-0.734375,1.4375,0.6875,-2.1875,-0.75,1.4375
gemma2_9b,22,neutral_opposite::neutral::010,neutral_opposite,neutral_opposite,neutral,opposite,0.6,preference_control,1.0,-2.0625,0.984375,-2.0625,0.984375,-2.0625,-0.5390625,1.5234375,1.0,-2.0625,-0.53125,1.53125
gemma2_9b,22,neutral_opposite::neutral::010,neutral_opposite,neutral_opposite,neutral,opposite,0.8,preference_control,1.8125,-1.8125,1.8125,-1.8125,1.8125,-1.8125,0.0,1.8125,1.8125,-1.8125,0.0,1.8125
gemma2_9b,22,neutral_opposite::neutral::010,neutral_opposite,neutral_opposite,neutral,opposite,1.0,preference_control,2.5,-1.5,2.515625,-1.5,2.515625,-1.5,0.5078125,2.0078125,2.5,-1.5,0.5,2.0
gemma2_9b,22,neutral_opposite::neutral::011,neutral_opposite,neutral_opposite,neutral,opposite,-1.0,preference_control,-0.125,4.75,-0.1171875,4.763671875,-0.1171875,4.763671875,2.3232421875,-2.4404296875,-0.125,4.75,2.3125,-2.4375
gemma2_9b,22,neutral_opposite::neutral::011,neutral_opposite,neutral_opposite,neutral,opposite,-0.8,preference_control,0.75,4.1875,0.75,4.18359375,0.75,4.18359375,2.466796875,-1.716796875,0.75,4.1875,2.46875,-1.71875
gemma2_9b,22,neutral_opposite::neutral::011,neutral_opposite,neutral_opposite,neutral,opposite,-0.6,preference_control,1.0,4.125,1.0,4.13671875,1.0,4.13671875,2.568359375,-1.568359375,1.0,4.125,2.5625,-1.5625
gemma2_9b,22,neutral_opposite::neutral::011,neutral_opposite,neutral_opposite,neutral,opposite,-0.4,preference_control,1.25,4.375,1.2578125,4.365234375,1.2578125,4.365234375,2.8115234375,-1.5537109375,1.25,4.375,2.8125,-1.5625
gemma2_9b,22,neutral_opposite::neutral::011,neutral_opposite,neutral_opposite,neutral,opposite,-0.2,preference_control,1.5,4.375,1.5,4.369140625,1.5,4.369140625,2.9345703125,-1.4345703125,1.5,4.375,2.9375,-1.4375
gemma2_9b,22,neutral_opposite::neutral::011,neutral_opposite,neutral_opposite,neutral,opposite,0.0,preference_control,1.875,3.25,1.875,3.25,1.875,3.25,2.5625,-0.6875,1.875,3.25,2.5625,-0.6875
gemma2_9b,22,neutral_opposite::neutral::011,neutral_opposite,neutral_opposite,neutral,opposite,0.2,preference_control,2.125,1.25,2.1171875,1.25,2.1171875,1.25,1.68359375,0.43359375,2.125,1.25,1.6875,0.4375
gemma2_9b,22,neutral_opposite::neutral::011,neutral_opposite,neutral_opposite,neutral,opposite,0.4,preference_control,2.5,0.0,2.49609375,0.0,2.49609375,0.0,1.248046875,1.248046875,2.5,0.0,1.25,1.25
gemma2_9b,22,neutral_opposite::neutral::011,neutral_opposite,neutral_opposite,neutral,opposite,0.6,preference_control,2.875,-0.75,2.87890625,-0.7421875,2.87890625,-0.7421875,1.068359375,1.810546875,2.875,-0.75,1.0625,1.8125
gemma2_9b,22,neutral_opposite::neutral::011,neutral_opposite,neutral_opposite,neutral,opposite,0.8,preference_control,2.9375,-1.25,2.9375,-1.2578125,2.9375,-1.2578125,0.83984375,2.09765625,2.9375,-1.25,0.84375,2.09375
gemma2_9b,22,neutral_opposite::neutral::011,neutral_opposite,neutral_opposite,neutral,opposite,1.0,preference_control,3.375,-2.25,3.3828125,-2.24609375,3.3828125,-2.24609375,0.568359375,2.814453125,3.375,-2.25,0.5625,2.8125
gemma2_9b,22,neutral_opposite::neutral::012,neutral_opposite,neutral_opposite,neutral,opposite,-1.0,preference_control,5.6875,-1.625,5.6796875,-1.623046875,5.6796875,-1.623046875,2.0283203125,3.6513671875,5.6875,-1.625,2.03125,3.65625
gemma2_9b,22,neutral_opposite::neutral::012,neutral_opposite,neutral_opposite,neutral,opposite,-0.8,preference_control,6.4375,-2.75,6.421875,-2.751953125,6.421875,-2.751953125,1.8349609375,4.5869140625,6.4375,-2.75,1.84375,4.59375
gemma2_9b,22,neutral_opposite::neutral::012,neutral_opposite,neutral_opposite,neutral,opposite,-0.6,preference_control,7.125,-3.25,7.119140625,-3.2490234375,7.119140625,-3.2490234375,1.93505859375,5.18408203125,7.125,-3.25,1.9375,5.1875
gemma2_9b,22,neutral_opposite::neutral::012,neutral_opposite,neutral_opposite,neutral,opposite,-0.4,preference_control,7.1875,-3.375,7.181640625,-3.37890625,7.181640625,-3.37890625,1.9013671875,5.2802734375,7.1875,-3.375,1.90625,5.28125
gemma2_9b,22,neutral_opposite::neutral::012,neutral_opposite,neutral_opposite,neutral,opposite,-0.2,preference_control,7.1875,-3.625,7.18359375,-3.6181640625,7.18359375,-3.6181640625,1.78271484375,5.40087890625,7.1875,-3.625,1.78125,5.40625
gemma2_9b,22,neutral_opposite::neutral::012,neutral_opposite,neutral_opposite,neutral,opposite,0.0,preference_control,7.0625,-4.375,7.0537109375,-4.3837890625,7.0537109375,-4.3837890625,1.3349609375,5.71875,7.0625,-4.375,1.34375,5.71875
gemma2_9b,22,neutral_opposite::neutral::012,neutral_opposite,neutral_opposite,neutral,opposite,0.2,preference_control,7.0625,-5.125,7.078125,-5.1318359375,7.078125,-5.1318359375,0.97314453125,6.10498046875,7.0625,-5.125,0.96875,6.09375
gemma2_9b,22,neutral_opposite::neutral::012,neutral_opposite,neutral_opposite,neutral,opposite,0.4,preference_control,7.25,-5.625,7.26171875,-5.61279296875,7.26171875,-5.61279296875,0.824462890625,6.437255859375,7.25,-5.625,0.8125,6.4375
gemma2_9b,22,neutral_opposite::neutral::012,neutral_opposite,neutral_opposite,neutral,opposite,0.6,preference_control,7.3125,-5.9375,7.30859375,-5.92626953125,7.30859375,-5.92626953125,0.691162109375,6.617431640625,7.3125,-5.9375,0.6875,6.625
gemma2_9b,22,neutral_opposite::neutral::012,neutral_opposite,neutral_opposite,neutral,opposite,0.8,preference_control,7.4375,-5.9375,7.42919921875,-5.92626953125,7.42919921875,-5.92626953125,0.75146484375,6.677734375,7.4375,-5.9375,0.75,6.6875
gemma2_9b,22,neutral_opposite::neutral::012,neutral_opposite,neutral_opposite,neutral,opposite,1.0,preference_control,7.1875,-5.625,7.1904296875,-5.6123046875,7.1904296875,-5.6123046875,0.7890625,6.4013671875,7.1875,-5.625,0.78125,6.40625
gemma2_9b,22,neutral_opposite::neutral::013,neutral_opposite,neutral_opposite,neutral,opposite,-1.0,preference_control,1.0,0.375,1.00390625,0.375,1.00390625,0.375,0.689453125,0.314453125,1.0,0.375,0.6875,0.3125
gemma2_9b,22,neutral_opposite::neutral::013,neutral_opposite,neutral_opposite,neutral,opposite,-0.8,preference_control,1.625,-0.875,1.62890625,-0.875,1.62890625,-0.875,0.376953125,1.251953125,1.625,-0.875,0.375,1.25
gemma2_9b,22,neutral_opposite::neutral::013,neutral_opposite,neutral_opposite,neutral,opposite,-0.6,preference_control,1.875,-2.125,1.87109375,-2.12109375,1.87109375,-2.12109375,-0.125,1.99609375,1.875,-2.125,-0.125,2.0
gemma2_9b,22,neutral_opposite::neutral::013,neutral_opposite,neutral_opposite,neutral,opposite,-0.4,preference_control,2.0,-3.0,2.0078125,-3.0,2.0078125,-3.0,-0.49609375,2.50390625,2.0,-3.0,-0.5,2.5
gemma2_9b,22,neutral_opposite::neutral::013,neutral_opposite,neutral_opposite,neutral,opposite,-0.2,preference_control,2.625,-4.0,2.625,-3.984375,2.625,-3.984375,-0.6796875,3.3046875,2.625,-4.0,-0.6875,3.3125
gemma2_9b,22,neutral_opposite::neutral::013,neutral_opposite,neutral_opposite,neutral,opposite,0.0,preference_control,3.625,-4.8125,3.6171875,-4.796875,3.6171875,-4.796875,-0.58984375,4.20703125,3.625,-4.8125,-0.59375,4.21875
gemma2_9b,22,neutral_opposite::neutral::013,neutral_opposite,neutral_opposite,neutral,opposite,0.2,preference_control,4.875,-5.125,4.8828125,-5.1328125,4.8828125,-5.1328125,-0.125,5.0078125,4.875,-5.125,-0.125,5.0
gemma2_9b,22,neutral_opposite::neutral::013,neutral_opposite,neutral_opposite,neutral,opposite,0.4,preference_control,5.625,-5.0,5.625,-4.9921875,5.625,-4.9921875,0.31640625,5.30859375,5.625,-5.0,0.3125,5.3125
gemma2_9b,22,neutral_opposite::neutral::013,neutral_opposite,neutral_opposite,neutral,opposite,0.6,preference_control,6.3125,-4.875,6.3125,-4.8828125,6.3125,-4.8828125,0.71484375,5.59765625,6.3125,-4.875,0.71875,5.59375
gemma2_9b,22,neutral_opposite::neutral::013,neutral_opposite,neutral_opposite,neutral,opposite,0.8,preference_control,6.8125,-4.5,6.828125,-4.5,6.828125,-4.5,1.1640625,5.6640625,6.8125,-4.5,1.15625,5.65625
gemma2_9b,22,neutral_opposite::neutral::013,neutral_opposite,neutral_opposite,neutral,opposite,1.0,preference_control,6.8125,-3.875,6.828125,-3.875,6.828125,-3.875,1.4765625,5.3515625,6.8125,-3.875,1.46875,5.34375
gemma2_9b,22,neutral_opposite::neutral::014,neutral_opposite,neutral_opposite,neutral,opposite,-1.0,preference_control,0.375,-3.25,0.3750666379928589,-3.2426254749298096,0.3750666379928589,-3.2426254749298096,-1.4337794184684751,1.8088460564613345,0.375,-3.25,-1.4375,1.8125
gemma2_9b,22,neutral_opposite::neutral::014,neutral_opposite,neutral_opposite,neutral,opposite,-0.8,preference_control,0.75,-4.25,0.7500790357589722,-4.247029781341553,0.7500790357589722,-4.247029781341553,-1.7484753727912905,2.4985544085502625,0.75,-4.25,-1.75,2.5
gemma2_9b,22,neutral_opposite::neutral::014,neutral_opposite,neutral_opposite,neutral,opposite,-0.6,preference_control,0.875,-5.0,0.8711721897125244,-5.012169718742371,0.8711721897125244,-5.012169718742371,-2.070498764514923,2.9416709542274475,0.875,-5.0,-2.0625,2.9375
gemma2_9b,22,neutral_opposite::neutral::014,neutral_opposite,neutral_opposite,neutral,opposite,-0.4,preference_control,1.625,-5.25,1.6231364011764526,-5.2597328424453735,1.6231364011764526,-5.2597328424453735,-1.8182982206344604,3.441434621810913,1.625,-5.25,-1.8125,3.4375
gemma2_9b,22,neutral_opposite::neutral::014,neutral_opposite,neutral_opposite,neutral,opposite,-0.2,preference_control,3.375,-5.4375,3.3692787885665894,-5.448451638221741,3.3692787885665894,-5.448451638221741,-1.0395864248275757,4.408865213394165,3.375,-5.4375,-1.03125,4.40625
gemma2_9b,22,neutral_opposite::neutral::014,neutral_opposite,neutral_opposite,neutral,opposite,0.0,preference_control,5.6875,-5.5625,5.697467684745789,-5.561978459358215,5.697467684745789,-5.561978459358215,0.0677446126937866,5.629723072052002,5.6875,-5.5625,0.0625,5.625
gemma2_9b,22,neutral_opposite::neutral::014,neutral_opposite,neutral_opposite,neutral,opposite,0.2,preference_control,7.1875,-5.5,7.1877909898757935,-5.492157220840454,7.1877909898757935,-5.492157220840454,0.8478168845176697,6.339974105358124,7.1875,-5.5,0.84375,6.34375
gemma2_9b,22,neutral_opposite::neutral::014,neutral_opposite,neutral_opposite,neutral,opposite,0.4,preference_control,7.875,-5.375,7.861581087112427,-5.389623522758484,7.861581087112427,-5.389623522758484,1.2359787821769714,6.625602304935455,7.875,-5.375,1.25,6.625
gemma2_9b,22,neutral_opposite::neutral::014,neutral_opposite,neutral_opposite,neutral,opposite,0.6,preference_control,8.125,-4.875,8.123294353485107,-4.886697292327881,8.123294353485107,-4.886697292327881,1.6182985305786133,6.504995822906494,8.125,-4.875,1.625,6.5
gemma2_9b,22,neutral_opposite::neutral::014,neutral_opposite,neutral_opposite,neutral,opposite,0.8,preference_control,7.9375,-3.875,7.92498242855072,-3.874001979827881,7.92498242855072,-3.874001979827881,2.02549022436142,5.8994922041893005,7.9375,-3.875,2.03125,5.90625
gemma2_9b,22,neutral_opposite::neutral::014,neutral_opposite,neutral_opposite,neutral,opposite,1.0,preference_control,7.5,-2.75,7.490376710891724,-2.754854917526245,7.490376710891724,-2.754854917526245,2.3677608966827397,5.122615814208984,7.5,-2.75,2.375,5.125
gemma2_9b,22,neutral_opposite::neutral::015,neutral_opposite,neutral_opposite,neutral,opposite,-1.0,preference_control,-3.25,-2.625,-3.248046875,-2.625,-3.248046875,-2.625,-2.9365234375,-0.3115234375,-3.25,-2.625,-2.9375,-0.3125
gemma2_9b,22,neutral_opposite::neutral::015,neutral_opposite,neutral_opposite,neutral,opposite,-0.8,preference_control,-2.5,-3.375,-2.49609375,-3.373046875,-2.49609375,-3.373046875,-2.9345703125,0.4384765625,-2.5,-3.375,-2.9375,0.4375
gemma2_9b,22,neutral_opposite::neutral::015,neutral_opposite,neutral_opposite,neutral,opposite,-0.6,preference_control,-2.125,-4.0,-2.12109375,-4.01171875,-2.12109375,-4.01171875,-3.06640625,0.9453125,-2.125,-4.0,-3.0625,0.9375
gemma2_9b,22,neutral_opposite::neutral::015,neutral_opposite,neutral_opposite,neutral,opposite,-0.4,preference_control,-1.875,-4.5625,-1.87890625,-4.57421875,-1.87890625,-4.57421875,-3.2265625,1.34765625,-1.875,-4.5625,-3.21875,1.34375
gemma2_9b,22,neutral_opposite::neutral::015,neutral_opposite,neutral_opposite,neutral,opposite,-0.2,preference_control,-0.5,-4.875,-0.5,-4.87109375,-0.5,-4.87109375,-2.685546875,2.185546875,-0.5,-4.875,-2.6875,2.1875
gemma2_9b,22,neutral_opposite::neutral::015,neutral_opposite,neutral_opposite,neutral,opposite,0.0,preference_control,1.5,-4.875,1.5,-4.8671875,1.5,-4.8671875,-1.68359375,3.18359375,1.5,-4.875,-1.6875,3.1875
gemma2_9b,22,neutral_opposite::neutral::015,neutral_opposite,neutral_opposite,neutral,opposite,0.2,preference_control,3.4375,-4.625,3.4296875,-4.63671875,3.4296875,-4.63671875,-0.603515625,4.033203125,3.4375,-4.625,-0.59375,4.03125
gemma2_9b,22,neutral_opposite::neutral::015,neutral_opposite,neutral_opposite,neutral,opposite,0.4,preference_control,4.375,-4.375,4.3671875,-4.38671875,4.3671875,-4.38671875,-0.009765625,4.376953125,4.375,-4.375,0.0,4.375
gemma2_9b,22,neutral_opposite::neutral::015,neutral_opposite,neutral_opposite,neutral,opposite,0.6,preference_control,5.4375,-3.9375,5.4375,-3.9453125,5.4375,-3.9453125,0.74609375,4.69140625,5.4375,-3.9375,0.75,4.6875
gemma2_9b,22,neutral_opposite::neutral::015,neutral_opposite,neutral_opposite,neutral,opposite,0.8,preference_control,6.125,-2.625,6.09375,-2.6171875,6.09375,-2.6171875,1.73828125,4.35546875,6.125,-2.625,1.75,4.375
gemma2_9b,22,neutral_opposite::neutral::015,neutral_opposite,neutral_opposite,neutral,opposite,1.0,preference_control,6.625,-0.625,6.640625,-0.625,6.640625,-0.625,3.0078125,3.6328125,6.625,-0.625,3.0,3.625
gemma2_9b,22,neutral_opposite::neutral::016,neutral_opposite,neutral_opposite,neutral,opposite,-1.0,preference_control,-3.5,-1.125,-3.5068191289901733,-1.1249442100524902,-3.5068191289901733,-1.1249442100524902,-2.315881669521332,-1.1909374594688416,-3.5,-1.125,-2.3125,-1.1875
gemma2_9b,22,neutral_opposite::neutral::016,neutral_opposite,neutral_opposite,neutral,opposite,-0.8,preference_control,-3.0,-1.625,-3.0058451890945435,-1.6288597583770752,-3.0058451890945435,-1.6288597583770752,-2.3173524737358093,-0.6884927153587341,-3.0,-1.625,-2.3125,-0.6875
gemma2_9b,22,neutral_opposite::neutral::016,neutral_opposite,neutral_opposite,neutral,opposite,-0.6,preference_control,-2.25,-2.25,-2.246078848838806,-2.255824565887451,-2.246078848838806,-2.255824565887451,-2.2509517073631287,0.0048728585243225,-2.25,-2.25,-2.25,0.0
gemma2_9b,22,neutral_opposite::neutral::016,neutral_opposite,neutral_opposite,neutral,opposite,-0.4,preference_control,-1.375,-2.5,-1.3749860525131226,-2.505828976631165,-1.3749860525131226,-2.505828976631165,-1.940407514572144,0.565421462059021,-1.375,-2.5,-1.9375,0.5625
gemma2_9b,22,neutral_opposite::neutral::016,neutral_opposite,neutral_opposite,neutral,opposite,-0.2,preference_control,-0.375,-3.125,-0.3749827146530151,-3.1230194568634038,-0.3749827146530151,-3.1230194568634038,-1.7490010857582092,1.374018371105194,-0.375,-3.125,-1.75,1.375
gemma2_9b,22,neutral_opposite::neutral::016,neutral_opposite,neutral_opposite,neutral,opposite,0.0,preference_control,0.25,-3.75,0.2500203847885132,-3.755836844444275,0.2500203847885132,-3.755836844444275,-1.7529082298278809,2.002928614616394,0.25,-3.75,-1.75,2.0
gemma2_9b,22,neutral_opposite::neutral::016,neutral_opposite,neutral_opposite,neutral,opposite,0.2,preference_control,1.25,-4.5,1.2500195503234863,-4.502425074577332,1.2500195503234863,-4.502425074577332,-1.6262027621269226,2.876222312450409,1.25,-4.5,-1.625,2.875
