model_name,target_layer,pair_id,pair_class,domain,valence_status,opposition_status,alpha_norm,template_name,first_token_logit_diff_canonical_AB,first_token_logit_diff_canonical_BA,logprob_diff_canonical_AB,logprob_diff_canonical_BA,d_AB,d_BA,semantic_component,position_component,first_token_d_AB,first_token_d_BA,first_token_semantic_component,first_token_position_component
qwen25_72b,52,neutral_nonopposite::neutral::002,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.4,preference_control,0.75,-0.75,0.75390625,-0.876953125,0.75390625,-0.876953125,-0.0615234375,0.8154296875,0.75,-0.75,0.0,0.75
qwen25_72b,52,neutral_nonopposite::neutral::002,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.2,preference_control,3.125,-1.875,2.998046875,-1.998046875,2.998046875,-1.998046875,0.5,2.498046875,3.125,-1.875,0.625,2.5
qwen25_72b,52,neutral_nonopposite::neutral::002,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.0,preference_control,5.5,-3.5,5.495849609375,-3.6297607421875,5.495849609375,-3.6297607421875,0.93304443359375,4.56280517578125,5.5,-3.5,1.0,4.5
qwen25_72b,52,neutral_nonopposite::neutral::002,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.2,preference_control,7.75,-5.25,7.749544143676758,-5.24456787109375,7.749544143676758,-5.24456787109375,1.252488136291504,6.497056007385254,7.75,-5.25,1.25,6.5
qwen25_72b,52,neutral_nonopposite::neutral::002,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.4,preference_control,8.75,-6.25,8.749821662902832,-6.37310791015625,8.749821662902832,-6.37310791015625,1.188356876373291,7.561464786529541,8.75,-6.25,1.25,7.5
qwen25_72b,52,neutral_nonopposite::neutral::002,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.6,preference_control,9.25,-7.0,9.124873161315918,-6.9989013671875,9.124873161315918,-6.9989013671875,1.062985897064209,8.061887264251709,9.25,-7.0,1.125,8.125
qwen25_72b,52,neutral_nonopposite::neutral::002,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.8,preference_control,9.625,-8.125,9.49990701675415,-8.249597549438477,9.49990701675415,-8.249597549438477,0.6251547336578369,8.874752283096313,9.625,-8.125,0.75,8.875
qwen25_72b,52,neutral_nonopposite::neutral::002,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,1.0,preference_control,10.0,-9.125,9.749918937683104,-9.249780654907228,9.749918937683104,-9.249780654907228,0.2500691413879394,9.499849796295166,10.0,-9.125,0.4375,9.5625
qwen25_72b,52,neutral_nonopposite::neutral::003,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-1.0,preference_control,-4.25,3.5,-4.263427734375,3.498779296875,-4.263427734375,3.498779296875,-0.38232421875,-3.881103515625,-4.25,3.5,-0.375,-3.875
qwen25_72b,52,neutral_nonopposite::neutral::003,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.8,preference_control,-3.75,3.125,-3.755126953125,3.126953125,-3.755126953125,3.126953125,-0.3140869140625,-3.4410400390625,-3.75,3.125,-0.3125,-3.4375
qwen25_72b,52,neutral_nonopposite::neutral::003,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.6,preference_control,-3.25,3.125,-3.256591796875,3.1279296875,-3.256591796875,3.1279296875,-0.0643310546875,-3.1922607421875,-3.25,3.125,-0.0625,-3.1875
qwen25_72b,52,neutral_nonopposite::neutral::003,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.4,preference_control,-2.125,2.75,-2.119140625,2.74951171875,-2.119140625,2.74951171875,0.315185546875,-2.434326171875,-2.125,2.75,0.3125,-2.4375
qwen25_72b,52,neutral_nonopposite::neutral::003,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.2,preference_control,-0.875,2.25,-0.876953125,2.24267578125,-0.876953125,2.24267578125,0.682861328125,-1.559814453125,-0.875,2.25,0.6875,-1.5625
qwen25_72b,52,neutral_nonopposite::neutral::003,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.0,preference_control,0.5,1.25,0.501953125,1.248046875,0.501953125,1.248046875,0.875,-0.373046875,0.5,1.25,0.875,-0.375
qwen25_72b,52,neutral_nonopposite::neutral::003,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.2,preference_control,2.5,-0.25,2.4990234375,-0.25,2.4990234375,-0.25,1.12451171875,1.37451171875,2.5,-0.25,1.125,1.375
qwen25_72b,52,neutral_nonopposite::neutral::003,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.4,preference_control,3.75,-2.0,3.7423095703125,-1.998046875,3.7423095703125,-1.998046875,0.87213134765625,2.87017822265625,3.75,-2.0,0.875,2.875
qwen25_72b,52,neutral_nonopposite::neutral::003,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.6,preference_control,4.25,-3.75,4.23583984375,-3.742431640625,4.23583984375,-3.742431640625,0.2467041015625,3.9891357421875,4.25,-3.75,0.25,4.0
qwen25_72b,52,neutral_nonopposite::neutral::003,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.8,preference_control,4.75,-5.5,4.74139404296875,-5.49591064453125,4.74139404296875,-5.49591064453125,-0.37725830078125,5.11865234375,4.75,-5.5,-0.375,5.125
qwen25_72b,52,neutral_nonopposite::neutral::003,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,1.0,preference_control,5.25,-7.625,5.2447509765625,-7.624507904052734,5.2447509765625,-7.624507904052734,-1.1898784637451172,6.434629440307617,5.25,-7.625,-1.1875,6.4375
qwen25_72b,52,neutral_nonopposite::neutral::004,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-1.0,preference_control,-8.0,0.625,-7.999164581298828,0.625,-7.999164581298828,0.625,-3.687082290649414,-4.312082290649414,-8.0,0.625,-3.6875,-4.3125
qwen25_72b,52,neutral_nonopposite::neutral::004,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.8,preference_control,-7.375,-0.5,-7.374103546142578,-0.501953125,-7.374103546142578,-0.501953125,-3.938028335571289,-3.436075210571289,-7.375,-0.5,-3.9375,-3.4375
qwen25_72b,52,neutral_nonopposite::neutral::004,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.6,preference_control,-6.25,-1.625,-6.247802734375,-1.6240234375,-6.247802734375,-1.6240234375,-3.9359130859375,-2.3118896484375,-6.25,-1.625,-3.9375,-2.3125
qwen25_72b,52,neutral_nonopposite::neutral::004,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.4,preference_control,-5.375,-2.75,-5.370147705078125,-2.750244140625,-5.370147705078125,-2.750244140625,-4.0601959228515625,-1.3099517822265625,-5.375,-2.75,-4.0625,-1.3125
qwen25_72b,52,neutral_nonopposite::neutral::004,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.2,preference_control,-3.875,-4.125,-3.869873046875,-4.139892578125,-3.869873046875,-4.139892578125,-4.0048828125,0.135009765625,-3.875,-4.125,-4.0,0.125
qwen25_72b,52,neutral_nonopposite::neutral::004,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.0,preference_control,-2.25,-5.75,-2.2431640625,-5.7466583251953125,-2.2431640625,-5.7466583251953125,-3.994911193847656,1.7517471313476562,-2.25,-5.75,-4.0,1.75
qwen25_72b,52,neutral_nonopposite::neutral::004,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.2,preference_control,0.25,-7.625,0.25,-7.624458312988281,0.25,-7.624458312988281,-3.6872291564941406,3.9372291564941406,0.25,-7.625,-3.6875,3.9375
qwen25_72b,52,neutral_nonopposite::neutral::004,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.4,preference_control,3.0,-8.625,2.998291015625,-8.62479305267334,2.998291015625,-8.62479305267334,-2.81325101852417,5.81154203414917,3.0,-8.625,-2.8125,5.8125
qwen25_72b,52,neutral_nonopposite::neutral::004,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.6,preference_control,5.25,-9.0,5.244720458984375,-8.999853134155273,5.244720458984375,-8.999853134155273,-1.8775663375854488,7.122286796569824,5.25,-9.0,-1.875,7.125
qwen25_72b,52,neutral_nonopposite::neutral::004,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.8,preference_control,7.625,-9.75,7.6244964599609375,-9.749922752380373,7.6244964599609375,-9.749922752380373,-1.0627131462097168,8.687209606170654,7.625,-9.75,-1.0625,8.6875
qwen25_72b,52,neutral_nonopposite::neutral::004,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,1.0,preference_control,9.625,-9.625,9.624910831451416,-9.624887466430664,9.624910831451416,-9.624887466430664,1.1682510375976562e-05,9.62489914894104,9.625,-9.625,0.0,9.625
qwen25_72b,52,neutral_nonopposite::neutral::005,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-1.0,preference_control,-0.75,3.75,-0.748046875,3.755126953125,-0.748046875,3.755126953125,1.5035400390625,-2.2515869140625,-0.75,3.75,1.5,-2.25
qwen25_72b,52,neutral_nonopposite::neutral::005,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.8,preference_control,0.25,2.375,0.25,2.3740234375,0.25,2.3740234375,1.31201171875,-1.06201171875,0.25,2.375,1.3125,-1.0625
qwen25_72b,52,neutral_nonopposite::neutral::005,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.6,preference_control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
qwen25_72b,52,neutral_nonopposite::neutral::005,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.4,preference_control,2.0,-0.875,1.9951171875,-0.87890625,1.9951171875,-0.87890625,0.55810546875,1.43701171875,2.0,-0.875,0.5625,1.4375
qwen25_72b,52,neutral_nonopposite::neutral::005,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.2,preference_control,2.5,-2.875,2.49755859375,-2.88232421875,2.49755859375,-2.88232421875,-0.1923828125,2.68994140625,2.5,-2.875,-0.1875,2.6875
qwen25_72b,52,neutral_nonopposite::neutral::005,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.0,preference_control,3.5,-5.125,3.5006103515625,-5.134033203125,3.5006103515625,-5.134033203125,-0.81671142578125,4.31732177734375,3.5,-5.125,-0.8125,4.3125
qwen25_72b,52,neutral_nonopposite::neutral::005,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.2,preference_control,4.25,-7.625,4.23553466796875,-7.6187744140625,4.23553466796875,-7.6187744140625,-1.691619873046875,5.927154541015625,4.25,-7.625,-1.6875,5.9375
qwen25_72b,52,neutral_nonopposite::neutral::005,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.4,preference_control,5.25,-9.25,5.244659423828125,-9.24834442138672,5.244659423828125,-9.24834442138672,-2.001842498779297,7.246501922607422,5.25,-9.25,-2.0,7.25
qwen25_72b,52,neutral_nonopposite::neutral::005,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.6,preference_control,6.25,-10.5,6.2480316162109375,-10.49954605102539,6.2480316162109375,-10.49954605102539,-2.1257572174072266,8.373788833618164,6.25,-10.5,-2.125,8.375
qwen25_72b,52,neutral_nonopposite::neutral::005,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.8,preference_control,7.0,-10.875,6.999061584472656,-10.87477207183838,6.999061584472656,-10.87477207183838,-1.937855243682861,8.936916828155518,7.0,-10.875,-1.9375,8.9375
qwen25_72b,52,neutral_nonopposite::neutral::005,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,1.0,preference_control,8.0,-11.375,7.999629974365234,-11.374746322631836,7.999629974365234,-11.374746322631836,-1.6875581741333008,9.687188148498535,8.0,-11.375,-1.6875,9.6875
qwen25_72b,52,neutral_nonopposite::neutral::006,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-1.0,preference_control,-8.375,-2.0,-8.374451041221619,-1.9970703125,-8.374451041221619,-1.9970703125,-5.185760676860809,-3.1886903643608093,-8.375,-2.0,-5.1875,-3.1875
qwen25_72b,52,neutral_nonopposite::neutral::006,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.8,preference_control,-7.5,-3.5,-7.499157309532165,-3.371826171875,-7.499157309532165,-3.371826171875,-5.435491740703583,-2.0636655688285828,-7.5,-3.5,-5.5,-2.0
qwen25_72b,52,neutral_nonopposite::neutral::006,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.6,preference_control,-6.25,-5.25,-6.498245596885681,-5.244415283203125,-6.498245596885681,-5.244415283203125,-5.871330440044403,-0.6269151568412781,-6.25,-5.25,-5.75,-0.5
qwen25_72b,52,neutral_nonopposite::neutral::006,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.4,preference_control,-4.75,-7.125,-4.992981195449829,-6.873786926269531,-4.992981195449829,-6.873786926269531,-5.93338406085968,0.9404028654098512,-4.75,-7.125,-5.9375,1.1875
qwen25_72b,52,neutral_nonopposite::neutral::006,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.2,preference_control,-2.625,-9.125,-2.881836175918579,-8.62472152709961,-2.881836175918579,-8.62472152709961,-5.753278851509094,2.871442675590515,-2.625,-9.125,-5.875,3.25
qwen25_72b,52,neutral_nonopposite::neutral::006,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.0,preference_control,-0.375,-10.5,-0.5000002384185791,-10.374913215637209,-0.5000002384185791,-10.374913215637209,-5.437456727027893,4.937456488609314,-0.375,-10.5,-5.4375,5.0625
qwen25_72b,52,neutral_nonopposite::neutral::006,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.2,preference_control,2.125,-12.0,2.119628667831421,-11.874958038330078,2.119628667831421,-11.874958038330078,-4.877664685249329,6.9972933530807495,2.125,-12.0,-4.9375,7.0625
qwen25_72b,52,neutral_nonopposite::neutral::006,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.4,preference_control,3.625,-12.5,3.371093511581421,-12.62497329711914,3.371093511581421,-12.62497329711914,-4.62693989276886,7.998033404350281,3.625,-12.5,-4.4375,8.0625
qwen25_72b,52,neutral_nonopposite::neutral::006,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.6,preference_control,4.875,-12.875,4.74072265625,-12.499969601631165,4.74072265625,-12.499969601631165,-3.8796234726905823,8.620346128940582,4.875,-12.875,-4.0,8.875
qwen25_72b,52,neutral_nonopposite::neutral::006,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.8,preference_control,5.625,-13.375,5.6208192110061646,-12.874963760375977,5.6208192110061646,-12.874963760375977,-3.627072274684906,9.24789148569107,5.625,-13.375,-3.875,9.5
qwen25_72b,52,neutral_nonopposite::neutral::006,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,1.0,preference_control,6.875,-14.0,6.998765468597412,-14.249980568885803,6.998765468597412,-14.249980568885803,-3.625607550144196,10.624373018741608,6.875,-14.0,-3.5625,10.4375
qwen25_72b,52,neutral_nonopposite::neutral::007,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-1.0,preference_control,-5.0,-0.25,-4.992828369140625,-0.25,-4.992828369140625,-0.25,-2.6214141845703125,-2.3714141845703125,-5.0,-0.25,-2.625,-2.375
qwen25_72b,52,neutral_nonopposite::neutral::007,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.8,preference_control,-4.125,-1.5,-4.1396484375,-1.5009765625,-4.1396484375,-1.5009765625,-2.8203125,-1.3193359375,-4.125,-1.5,-2.8125,-1.3125
qwen25_72b,52,neutral_nonopposite::neutral::007,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.6,preference_control,-3.25,-2.75,-3.24267578125,-2.75,-3.24267578125,-2.75,-2.996337890625,-0.246337890625,-3.25,-2.75,-3.0,-0.25
qwen25_72b,52,neutral_nonopposite::neutral::007,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.4,preference_control,-1.75,-4.125,-1.7529296875,-4.1397705078125,-1.7529296875,-4.1397705078125,-2.94635009765625,1.19342041015625,-1.75,-4.125,-2.9375,1.1875
qwen25_72b,52,neutral_nonopposite::neutral::007,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.2,preference_control,0.75,-5.625,0.75390625,-5.62103271484375,0.75390625,-5.62103271484375,-2.433563232421875,3.187469482421875,0.75,-5.625,-2.4375,3.1875
qwen25_72b,52,neutral_nonopposite::neutral::007,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.0,preference_control,3.75,-7.0,3.7423095703125,-6.99884033203125,3.7423095703125,-6.99884033203125,-1.628265380859375,5.370574951171875,3.75,-7.0,-1.625,5.375
qwen25_72b,52,neutral_nonopposite::neutral::007,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.2,preference_control,7.5,-7.75,7.499446868896484,-7.749408721923828,7.499446868896484,-7.749408721923828,-0.1249809265136718,7.624427795410156,7.5,-7.75,-0.125,7.625
qwen25_72b,52,neutral_nonopposite::neutral::007,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.4,preference_control,10.0,-8.125,9.99995470046997,-8.124608993530273,9.99995470046997,-8.124608993530273,0.9376728534698486,9.062281847000122,10.0,-8.125,0.9375,9.0625
qwen25_72b,52,neutral_nonopposite::neutral::007,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.6,preference_control,11.5,-8.375,11.499989867210388,-8.374713897705078,11.499989867210388,-8.374713897705078,1.562637984752655,9.937351882457731,11.5,-8.375,1.5625,9.9375
qwen25_72b,52,neutral_nonopposite::neutral::007,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.8,preference_control,12.375,-9.0,12.374995708465576,-8.99984359741211,12.374995708465576,-8.99984359741211,1.6875760555267334,10.687419652938845,12.375,-9.0,1.6875,10.6875
qwen25_72b,52,neutral_nonopposite::neutral::007,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,1.0,preference_control,12.875,-9.875,12.87499737739563,-9.874925136566162,12.87499737739563,-9.874925136566162,1.500036120414734,11.374961256980896,12.875,-9.875,1.5,11.375
qwen25_72b,52,neutral_nonopposite::neutral::008,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-1.0,preference_control,-5.375,1.625,-5.370207905769348,1.6250027418136597,-5.370207905769348,1.6250027418136597,-1.872602581977844,-3.497605323791504,-5.375,1.625,-1.875,-3.5
qwen25_72b,52,neutral_nonopposite::neutral::008,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.8,preference_control,-5.0,1.0,-4.993102669715881,1.000001311302185,-4.993102669715881,1.000001311302185,-1.996550679206848,-2.996551990509033,-5.0,1.0,-2.0,-3.0
qwen25_72b,52,neutral_nonopposite::neutral::008,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.6,preference_control,-4.625,0.375,-4.615051031112671,0.3750004768371582,-4.615051031112671,0.3750004768371582,-2.1200252771377563,-2.4950257539749146,-4.625,0.375,-2.125,-2.5
qwen25_72b,52,neutral_nonopposite::neutral::008,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.4,preference_control,-4.0,-0.625,-4.01281726360321,-0.6249997615814209,-4.01281726360321,-0.6249997615814209,-2.318908512592316,-1.6939087510108948,-4.0,-0.625,-2.3125,-1.6875
qwen25_72b,52,neutral_nonopposite::neutral::008,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.2,preference_control,-2.75,-2.125,-2.7499998807907104,-2.1215819120407104,-2.7499998807907104,-2.1215819120407104,-2.4357908964157104,-0.314208984375,-2.75,-2.125,-2.4375,-0.3125
qwen25_72b,52,neutral_nonopposite::neutral::008,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.0,preference_control,-1.125,-3.75,-1.1249998807907104,-3.7423094511032096,-1.1249998807907104,-3.7423094511032096,-2.4336546659469604,1.30865478515625,-1.125,-3.75,-2.4375,1.3125
qwen25_72b,52,neutral_nonopposite::neutral::008,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.2,preference_control,1.625,-5.875,1.6250001192092896,-5.8721771240234375,1.6250001192092896,-5.8721771240234375,-2.123588502407074,3.748588621616364,1.625,-5.875,-2.125,3.75
qwen25_72b,52,neutral_nonopposite::neutral::008,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.4,preference_control,4.25,-7.0,4.235779047012329,-6.999076843261719,4.235779047012329,-6.999076843261719,-1.3816488981246948,5.617427945137024,4.25,-7.0,-1.375,5.625
