model_name,target_layer,pair_id,pair_class,domain,valence_status,opposition_status,alpha_norm,template_name,first_token_logit_diff_canonical_AB,first_token_logit_diff_canonical_BA,logprob_diff_canonical_AB,logprob_diff_canonical_BA,d_AB,d_BA,semantic_component,position_component,first_token_d_AB,first_token_d_BA,first_token_semantic_component,first_token_position_component
qwen25_7b,18,neutral_nonopposite::neutral::000,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-1.0,preference_control,-3.25,0.5,-3.2431640625,0.498046875,-3.2431640625,0.498046875,-1.37255859375,-1.87060546875,-3.25,0.5,-1.375,-1.875
qwen25_7b,18,neutral_nonopposite::neutral::000,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.8,preference_control,-2.0,-1.5,-1.998046875,-1.501953125,-1.998046875,-1.501953125,-1.75,-0.248046875,-2.0,-1.5,-1.75,-0.25
qwen25_7b,18,neutral_nonopposite::neutral::000,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.6,preference_control,0.25,-3.5,0.25,-3.50146484375,0.25,-3.50146484375,-1.625732421875,1.875732421875,0.25,-3.5,-1.625,1.875
qwen25_7b,18,neutral_nonopposite::neutral::000,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.4,preference_control,3.0,-5.25,2.998291015625,-5.2447509765625,2.998291015625,-5.2447509765625,-1.12322998046875,4.12152099609375,3.0,-5.25,-1.125,4.125
qwen25_7b,18,neutral_nonopposite::neutral::000,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.2,preference_control,5.5,-6.875,5.49591064453125,-6.873947143554688,5.49591064453125,-6.873947143554688,-0.6890182495117188,6.184928894042969,5.5,-6.875,-0.6875,6.1875
qwen25_7b,18,neutral_nonopposite::neutral::000,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.0,preference_control,7.25,-8.25,7.2492828369140625,-8.24972152709961,7.2492828369140625,-8.24972152709961,-0.5002193450927734,7.749502182006836,7.25,-8.25,-0.5,7.75
qwen25_7b,18,neutral_nonopposite::neutral::000,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.2,preference_control,8.25,-9.5,8.249731063842773,-9.499905586242676,8.249731063842773,-9.499905586242676,-0.6250872611999512,8.874818325042725,8.25,-9.5,-0.625,8.875
qwen25_7b,18,neutral_nonopposite::neutral::000,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.4,preference_control,9.125,-9.875,9.124885082244871,-9.87493085861206,9.124885082244871,-9.87493085861206,-0.3750228881835937,9.499907970428469,9.125,-9.875,-0.375,9.5
qwen25_7b,18,neutral_nonopposite::neutral::000,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.6,preference_control,9.75,-9.375,9.74993658065796,-9.37488889694214,9.74993658065796,-9.37488889694214,0.1875238418579101,9.562412738800049,9.75,-9.375,0.1875,9.5625
qwen25_7b,18,neutral_nonopposite::neutral::000,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.8,preference_control,10.625,-8.375,10.62496852874756,-8.374734878540039,10.62496852874756,-8.374734878540039,1.1251168251037598,9.4998517036438,10.625,-8.375,1.125,9.5
qwen25_7b,18,neutral_nonopposite::neutral::000,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,1.0,preference_control,11.125,-6.25,11.124972343444824,-6.248016357421875,11.124972343444824,-6.248016357421875,2.4384779930114746,8.68649435043335,11.125,-6.25,2.4375,8.6875
qwen25_7b,18,neutral_nonopposite::neutral::001,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-1.0,preference_control,2.0,-1.0,1.9980733394622805,-0.9980258941650392,1.9980733394622805,-0.9980258941650392,0.5000237226486206,1.4980496168136597,2.0,-1.0,0.5,1.5
qwen25_7b,18,neutral_nonopposite::neutral::001,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.8,preference_control,3.0,-3.25,2.998070359230041,-3.243150472640991,2.998070359230041,-3.243150472640991,-0.1225400567054748,3.1206104159355164,3.0,-3.25,-0.125,3.125
qwen25_7b,18,neutral_nonopposite::neutral::001,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.6,preference_control,4.25,-5.0,4.235671401023865,-4.993185997009277,4.235671401023865,-4.993185997009277,-0.3787572979927063,4.614428699016571,4.25,-5.0,-0.375,4.625
qwen25_7b,18,neutral_nonopposite::neutral::001,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.4,preference_control,6.25,-6.625,6.247955560684204,-6.6235833168029785,6.247955560684204,-6.6235833168029785,-0.1878138780593872,6.435769438743591,6.25,-6.625,-0.1875,6.4375
qwen25_7b,18,neutral_nonopposite::neutral::001,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.2,preference_control,9.0,-8.125,8.9997878074646,-8.12461793422699,8.9997878074646,-8.12461793422699,0.4375849366188049,8.562202870845795,9.0,-8.125,0.4375,8.5625
qwen25_7b,18,neutral_nonopposite::neutral::001,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.0,preference_control,11.5,-8.875,11.499906182289124,-8.874756336212158,11.499906182289124,-8.874756336212158,1.3125749230384829,10.18733125925064,11.5,-8.875,1.3125,10.1875
qwen25_7b,18,neutral_nonopposite::neutral::001,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.2,preference_control,14.375,-10.0,14.374918937683104,-9.999824285507202,14.374918937683104,-9.999824285507202,2.187547326087952,12.187371611595154,14.375,-10.0,2.1875,12.1875
qwen25_7b,18,neutral_nonopposite::neutral::001,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.4,preference_control,15.875,-10.5,15.874878644943236,-10.499871134757996,15.874878644943236,-10.499871134757996,2.687503755092621,13.187374889850616,15.875,-10.5,2.6875,13.1875
qwen25_7b,18,neutral_nonopposite::neutral::001,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.6,preference_control,16.625,-9.875,16.62479829788208,-9.874802470207214,16.62479829788208,-9.874802470207214,3.374997913837433,13.249800384044647,16.625,-9.875,3.375,13.25
qwen25_7b,18,neutral_nonopposite::neutral::001,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.8,preference_control,17.0,-9.125,16.99971103668213,-9.12470316886902,16.99971103668213,-9.12470316886902,3.937503933906555,13.062207102775574,17.0,-9.125,3.9375,13.0625
qwen25_7b,18,neutral_nonopposite::neutral::001,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,1.0,preference_control,16.25,-6.375,16.24967920780182,-6.372797608375549,16.24967920780182,-6.372797608375549,4.938440799713135,11.311238408088684,16.25,-6.375,4.9375,11.3125
qwen25_7b,18,neutral_nonopposite::neutral::002,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-1.0,preference_control,-1.125,-5.125,-1.1230473518371582,-5.118683695793152,-1.1230473518371582,-5.118683695793152,-3.120865523815155,1.9978181719779968,-1.125,-5.125,-3.125,2.0
qwen25_7b,18,neutral_nonopposite::neutral::002,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.8,preference_control,0.375,-7.125,0.3749996423721313,-7.12398636341095,0.3749996423721313,-7.12398636341095,-3.374493360519409,3.749493002891541,0.375,-7.125,-3.375,3.75
qwen25_7b,18,neutral_nonopposite::neutral::002,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.6,preference_control,2.5,-9.875,2.497558236122132,-9.874818563461304,2.497558236122132,-9.874818563461304,-3.688630163669586,6.1861883997917175,2.5,-9.875,-3.6875,6.1875
qwen25_7b,18,neutral_nonopposite::neutral::002,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.4,preference_control,5.25,-13.5,5.2445982694625854,-13.499944686889648,5.2445982694625854,-13.499944686889648,-4.127673208713532,9.372271478176115,5.25,-13.5,-4.125,9.375
qwen25_7b,18,neutral_nonopposite::neutral::002,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.2,preference_control,7.875,-16.25,7.874555468559265,-16.249974846839905,7.874555468559265,-16.249974846839905,-4.18770968914032,12.062265157699583,7.875,-16.25,-4.1875,12.0625
qwen25_7b,18,neutral_nonopposite::neutral::002,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.0,preference_control,9.5,-18.375,9.499873995780945,-18.37498140335083,9.499873995780945,-18.37498140335083,-4.437553703784943,13.937427699565887,9.5,-18.375,-4.4375,13.9375
qwen25_7b,18,neutral_nonopposite::neutral::002,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.2,preference_control,11.25,-20.875,11.24993121623993,-20.87498104572296,11.24993121623993,-20.87498104572296,-4.812524914741516,16.062456130981445,11.25,-20.875,-4.8125,16.0625
qwen25_7b,18,neutral_nonopposite::neutral::002,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.4,preference_control,11.75,-22.625,11.749910235404968,-22.624982953071594,11.749910235404968,-22.624982953071594,-5.437536358833313,17.18744659423828,11.75,-22.625,-5.4375,17.1875
qwen25_7b,18,neutral_nonopposite::neutral::002,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.6,preference_control,12.125,-23.375,12.124890208244324,-23.37497556209564,12.124890208244324,-23.37497556209564,-5.625042676925659,17.749932885169983,12.125,-23.375,-5.625,17.75
qwen25_7b,18,neutral_nonopposite::neutral::002,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.8,preference_control,11.375,-23.5,11.374815821647644,-23.49996507167816,11.374815821647644,-23.49996507167816,-6.062574625015259,17.437390446662903,11.375,-23.5,-6.0625,17.4375
qwen25_7b,18,neutral_nonopposite::neutral::002,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,1.0,preference_control,9.5,-21.5,9.499692797660828,-21.49991464614868,9.499692797660828,-21.49991464614868,-6.000110924243927,15.499803721904756,9.5,-21.5,-6.0,15.5
qwen25_7b,18,neutral_nonopposite::neutral::003,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-1.0,preference_control,1.125,-4.875,1.125,-4.86309814453125,1.125,-4.86309814453125,-1.869049072265625,2.994049072265625,1.125,-4.875,-1.875,3.0
qwen25_7b,18,neutral_nonopposite::neutral::003,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.8,preference_control,3.375,-5.25,3.371826171875,-5.243133544921875,3.371826171875,-5.243133544921875,-0.9356536865234376,4.3074798583984375,3.375,-5.25,-0.9375,4.3125
qwen25_7b,18,neutral_nonopposite::neutral::003,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.6,preference_control,6.0,-5.75,5.99725341796875,-5.746002197265625,5.99725341796875,-5.746002197265625,0.1256256103515625,5.871627807617188,6.0,-5.75,0.125,5.875
qwen25_7b,18,neutral_nonopposite::neutral::003,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.4,preference_control,8.875,-6.25,8.874753952026367,-6.2474365234375,8.874753952026367,-6.2474365234375,1.3136587142944336,7.561095237731934,8.875,-6.25,1.3125,7.5625
qwen25_7b,18,neutral_nonopposite::neutral::003,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.2,preference_control,11.5,-6.625,11.499920845031738,-6.6231536865234375,11.499920845031738,-6.6231536865234375,2.4383835792541504,9.061537265777588,11.5,-6.625,2.4375,9.0625
qwen25_7b,18,neutral_nonopposite::neutral::003,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.0,preference_control,13.0,-7.75,12.999953508377075,-7.749290466308594,12.999953508377075,-7.749290466308594,2.6253315210342407,10.374621987342834,13.0,-7.75,2.625,10.375
qwen25_7b,18,neutral_nonopposite::neutral::003,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.2,preference_control,14.25,-9.5,14.249965190887451,-9.499750137329102,14.249965190887451,-9.499750137329102,2.375107526779175,11.874857664108276,14.25,-9.5,2.375,11.875
qwen25_7b,18,neutral_nonopposite::neutral::003,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.4,preference_control,13.125,-10.25,13.12492036819458,-10.249761581420898,13.12492036819458,-10.249761581420898,1.4375793933868408,11.68734097480774,13.125,-10.25,1.4375,11.6875
qwen25_7b,18,neutral_nonopposite::neutral::003,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.6,preference_control,12.5,-10.125,12.49981689453125,-10.124563217163086,12.49981689453125,-10.124563217163086,1.187626838684082,11.312190055847168,12.5,-10.125,1.1875,11.3125
qwen25_7b,18,neutral_nonopposite::neutral::003,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.8,preference_control,12.625,-10.25,12.624723434448242,-10.249267578125,12.624723434448242,-10.249267578125,1.187727928161621,11.43699550628662,12.625,-10.25,1.1875,11.4375
qwen25_7b,18,neutral_nonopposite::neutral::003,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,1.0,preference_control,12.25,-10.375,12.249812126159668,-10.3740234375,12.249812126159668,-10.3740234375,0.937894344329834,11.311917781829834,12.25,-10.375,0.9375,11.3125
qwen25_7b,18,neutral_nonopposite::neutral::004,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-1.0,preference_control,1.0,-2.75,0.9980473518371582,-2.749022603034973,0.9980473518371582,-2.749022603034973,-0.8754876255989075,1.8735349774360657,1.0,-2.75,-0.875,1.875
qwen25_7b,18,neutral_nonopposite::neutral::004,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.8,preference_control,1.5,-5.125,1.5000003576278689,-5.118590950965881,1.5000003576278689,-5.118590950965881,-1.8092952966690063,3.309295654296875,1.5,-5.125,-1.8125,3.3125
qwen25_7b,18,neutral_nonopposite::neutral::004,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.6,preference_control,1.75,-7.125,1.7529300451278689,-7.123908877372742,1.7529300451278689,-7.123908877372742,-2.6854894161224365,4.438419461250305,1.75,-7.125,-2.6875,4.4375
qwen25_7b,18,neutral_nonopposite::neutral::004,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.4,preference_control,3.5,-8.625,3.500122308731079,-8.624534487724304,3.500122308731079,-8.624534487724304,-2.5622060894966125,6.062328398227692,3.5,-8.625,-2.5625,6.0625
qwen25_7b,18,neutral_nonopposite::neutral::004,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.2,preference_control,6.125,-8.875,6.121597528457642,-8.87461268901825,6.121597528457642,-8.87461268901825,-1.376507580280304,7.498105108737946,6.125,-8.875,-1.375,7.5
qwen25_7b,18,neutral_nonopposite::neutral::004,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.0,preference_control,9.375,-8.875,9.374252557754517,-8.874545931816101,9.374252557754517,-8.874545931816101,0.2498533129692077,9.124399244785309,9.375,-8.875,0.25,9.125
qwen25_7b,18,neutral_nonopposite::neutral::004,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.2,preference_control,12.0,-9.25,11.999435544013975,-9.249591827392578,11.999435544013975,-9.249591827392578,1.3749218583106997,10.624513685703278,12.0,-9.25,1.375,10.625
qwen25_7b,18,neutral_nonopposite::neutral::004,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.4,preference_control,13.75,-9.625,13.7494775056839,-9.62447738647461,13.7494775056839,-9.62447738647461,2.0625000596046448,11.686977446079254,13.75,-9.625,2.0625,11.6875
qwen25_7b,18,neutral_nonopposite::neutral::004,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.6,preference_control,15.625,-9.75,15.624405026435852,-9.749191284179688,15.624405026435852,-9.749191284179688,2.9376068711280823,12.68679815530777,15.625,-9.75,2.9375,12.6875
qwen25_7b,18,neutral_nonopposite::neutral::004,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.8,preference_control,17.0,-9.375,16.99918758869171,-9.374153137207031,16.99918758869171,-9.374153137207031,3.81251722574234,13.186670362949371,17.0,-9.375,3.8125,13.1875
qwen25_7b,18,neutral_nonopposite::neutral::004,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,1.0,preference_control,18.625,-7.0,18.62382519245148,-6.997848391532898,18.62382519245148,-6.997848391532898,5.8129884004592896,12.810836791992188,18.625,-7.0,5.8125,12.8125
qwen25_7b,18,neutral_nonopposite::neutral::005,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-1.0,preference_control,-3.625,6.25,-3.6293962001800537,6.245787501335144,-3.6293962001800537,6.245787501335144,1.3081956505775452,-4.937591850757599,-3.625,6.25,1.3125,-4.9375
qwen25_7b,18,neutral_nonopposite::neutral::005,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.8,preference_control,-1.25,4.875,-1.2539074420928955,4.866515517234802,-1.2539074420928955,4.866515517234802,1.8063040375709531,-3.060211479663849,-1.25,4.875,1.8125,-3.0625
