model_name,target_layer,pair_id,pair_class,domain,valence_status,opposition_status,alpha_norm,template_name,first_token_logit_diff_canonical_AB,first_token_logit_diff_canonical_BA,logprob_diff_canonical_AB,logprob_diff_canonical_BA,d_AB,d_BA,semantic_component,position_component,first_token_d_AB,first_token_d_BA,first_token_semantic_component,first_token_position_component
qwen25_14b,28,neutral_nonopposite::neutral::003,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.4,preference_control,13.0,-8.0,12.999993681907654,-7.99932861328125,12.999993681907654,-7.99932861328125,2.500332534313202,10.499661147594452,13.0,-8.0,2.5,10.5
qwen25_14b,28,neutral_nonopposite::neutral::003,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.6,preference_control,15.0,-9.25,14.999999046325684,-9.24977970123291,14.999999046325684,-9.24977970123291,2.8751096725463867,12.124889373779297,15.0,-9.25,2.875,12.125
qwen25_14b,28,neutral_nonopposite::neutral::003,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.8,preference_control,16.75,-9.75,16.749999284744263,-9.749817848205566,16.749999284744263,-9.749817848205566,3.500090718269348,13.249908566474916,16.75,-9.75,3.5,13.25
qwen25_14b,28,neutral_nonopposite::neutral::003,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,1.0,preference_control,18.75,-10.25,18.7499977350235,-10.24953269958496,18.7499977350235,-10.24953269958496,4.250232517719269,14.49976521730423,18.75,-10.25,4.25,14.5
qwen25_14b,28,neutral_nonopposite::neutral::004,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-1.0,preference_control,-5.625,-0.5,-5.609375,-0.5,-5.609375,-0.5,-3.0546875,-2.5546875,-5.625,-0.5,-3.0625,-2.5625
qwen25_14b,28,neutral_nonopposite::neutral::004,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.8,preference_control,-8.0,0.0,-7.970703125,0.0,-7.970703125,0.0,-3.9853515625,-3.9853515625,-8.0,0.0,-4.0,-4.0
qwen25_14b,28,neutral_nonopposite::neutral::004,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.6,preference_control,-9.75,0.25,-9.7384033203125,0.25,-9.7384033203125,0.25,-4.74420166015625,-4.99420166015625,-9.75,0.25,-4.75,-5.0
qwen25_14b,28,neutral_nonopposite::neutral::004,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.4,preference_control,-10.0,0.0,-9.99959945678711,0.0,-9.99959945678711,0.0,-4.999799728393555,-4.999799728393555,-10.0,0.0,-5.0,-5.0
qwen25_14b,28,neutral_nonopposite::neutral::004,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.2,preference_control,-6.75,-1.0,-6.7487640380859375,-0.998046875,-6.7487640380859375,-0.998046875,-3.8734054565429688,-2.8753585815429688,-6.75,-1.0,-3.875,-2.875
qwen25_14b,28,neutral_nonopposite::neutral::004,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.0,preference_control,0.5,-3.25,0.498046875,-3.24267578125,0.498046875,-3.24267578125,-1.372314453125,1.870361328125,0.5,-3.25,-1.375,1.875
qwen25_14b,28,neutral_nonopposite::neutral::004,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.2,preference_control,6.75,-5.0,6.748725891113281,-4.992950439453125,6.748725891113281,-4.992950439453125,0.8778877258300781,5.870838165283203,6.75,-5.0,0.875,5.875
qwen25_14b,28,neutral_nonopposite::neutral::004,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.4,preference_control,8.25,-7.75,8.249679565429688,-7.749547958374023,8.249679565429688,-7.749547958374023,0.250065803527832,7.999613761901855,8.25,-7.75,0.25,8.0
qwen25_14b,28,neutral_nonopposite::neutral::004,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.6,preference_control,10.75,-10.0,10.749942779541016,-9.999951362609863,10.749942779541016,-9.999951362609863,0.3749957084655761,10.37494707107544,10.75,-10.0,0.375,10.375
qwen25_14b,28,neutral_nonopposite::neutral::004,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.8,preference_control,13.25,-11.0,13.2499018907547,-10.999980807304382,13.2499018907547,-10.999980807304382,1.1249605417251587,12.12494134902954,13.25,-11.0,1.125,12.125
qwen25_14b,28,neutral_nonopposite::neutral::004,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,1.0,preference_control,15.0,-11.0,14.999447703361511,-10.999977469444277,14.999447703361511,-10.999977469444277,1.9997351169586184,12.999712586402891,15.0,-11.0,2.0,13.0
qwen25_14b,28,neutral_nonopposite::neutral::005,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-1.0,preference_control,3.625,-6.0,3.625,-6.0,3.625,-6.0,-1.1875,4.8125,3.625,-6.0,-1.1875,4.8125
qwen25_14b,28,neutral_nonopposite::neutral::005,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.8,preference_control,3.75,-2.75,3.765625,-2.75,3.765625,-2.75,0.5078125,3.2578125,3.75,-2.75,0.5,3.25
qwen25_14b,28,neutral_nonopposite::neutral::005,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.6,preference_control,4.75,0.0,4.7529296875,0.0,4.7529296875,0.0,2.37646484375,2.37646484375,4.75,0.0,2.375,2.375
qwen25_14b,28,neutral_nonopposite::neutral::005,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.4,preference_control,6.5,0.75,6.51171875,0.75390625,6.51171875,0.75390625,3.6328125,2.87890625,6.5,0.75,3.625,2.875
qwen25_14b,28,neutral_nonopposite::neutral::005,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.2,preference_control,7.5,-0.75,7.5006103515625,-0.75390625,7.5006103515625,-0.75390625,3.37335205078125,4.12725830078125,7.5,-0.75,3.375,4.125
qwen25_14b,28,neutral_nonopposite::neutral::005,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.0,preference_control,8.0,-6.25,7.976318359375,-6.243743896484375,7.976318359375,-6.243743896484375,0.8662872314453125,7.110031127929688,8.0,-6.25,0.875,7.125
qwen25_14b,28,neutral_nonopposite::neutral::005,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.2,preference_control,8.25,-11.75,8.2410888671875,-11.746185302734377,8.2410888671875,-11.746185302734377,-1.7525482177734375,9.993637084960938,8.25,-11.75,-1.75,10.0
qwen25_14b,28,neutral_nonopposite::neutral::005,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.4,preference_control,9.25,-13.5,9.247421264648438,-13.49927532672882,9.247421264648438,-13.49927532672882,-2.125927031040192,11.37334829568863,9.25,-13.5,-2.125,11.375
qwen25_14b,28,neutral_nonopposite::neutral::005,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.6,preference_control,10.75,-14.875,10.749061584472656,-14.874762058258057,10.749061584472656,-14.874762058258057,-2.0628502368927,12.811911821365356,10.75,-14.875,-2.0625,12.8125
qwen25_14b,28,neutral_nonopposite::neutral::005,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.8,preference_control,12.0,-16.25,11.999282836914062,-16.249780416488647,11.999282836914062,-16.249780416488647,-2.1252487897872925,14.124531626701357,12.0,-16.25,-2.125,14.125
qwen25_14b,28,neutral_nonopposite::neutral::005,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,1.0,preference_control,12.75,-17.25,12.748825073242188,-17.24939489364624,12.748825073242188,-17.24939489364624,-2.2502849102020264,14.999109983444214,12.75,-17.25,-2.25,15.0
qwen25_14b,28,neutral_nonopposite::neutral::006,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-1.0,preference_control,-4.25,-8.375,-4.2460936307907104,-8.365234375,-4.2460936307907104,-8.365234375,-6.305664002895355,2.0595703721046448,-4.25,-8.375,-6.3125,2.0625
qwen25_14b,28,neutral_nonopposite::neutral::006,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.8,preference_control,-6.25,-7.5,-6.2412108182907104,-7.5,-6.2412108182907104,-7.5,-6.870605409145355,0.6293945908546448,-6.25,-7.5,-6.875,0.625
qwen25_14b,28,neutral_nonopposite::neutral::006,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.6,preference_control,-8.25,-7.75,-8.2293701171875,-7.749267578125,-8.2293701171875,-7.749267578125,-7.98931884765625,-0.24005126953125,-8.25,-7.75,-8.0,-0.25
qwen25_14b,28,neutral_nonopposite::neutral::006,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.4,preference_control,-8.25,-8.75,-8.2197265625,-8.7398681640625,-8.2197265625,-8.7398681640625,-8.47979736328125,0.26007080078125,-8.25,-8.75,-8.5,0.25
qwen25_14b,28,neutral_nonopposite::neutral::006,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.2,preference_control,-4.0,-7.25,-3.99560546875,-7.26220703125,-3.99560546875,-7.26220703125,-5.62890625,1.63330078125,-4.0,-7.25,-5.625,1.625
qwen25_14b,28,neutral_nonopposite::neutral::006,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.0,preference_control,3.5,-4.25,3.4948729276657104,-4.2548828125,3.4948729276657104,-4.2548828125,-0.3800049424171448,3.8748778700828552,3.5,-4.25,-0.375,3.875
qwen25_14b,28,neutral_nonopposite::neutral::006,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.2,preference_control,9.75,-4.75,9.747970342636108,-4.759765625,9.747970342636108,-4.759765625,2.494102358818054,7.253867983818054,9.75,-4.75,2.5,7.25
qwen25_14b,28,neutral_nonopposite::neutral::006,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.4,preference_control,12.0,-7.0,11.998328685760498,-6.98974609375,11.998328685760498,-6.98974609375,2.504291296005249,9.494037389755247,12.0,-7.0,2.5,9.5
qwen25_14b,28,neutral_nonopposite::neutral::006,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.6,preference_control,13.0,-9.0,12.997878074645996,-9.03076148033142,12.997878074645996,-9.03076148033142,1.983558297157288,11.014319777488708,13.0,-9.0,2.0,11.0
qwen25_14b,28,neutral_nonopposite::neutral::006,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.8,preference_control,14.375,-10.75,14.372176051139832,-10.726683974266052,14.372176051139832,-10.726683974266052,1.8227460384368896,12.549430012702942,14.375,-10.75,1.8125,12.5625
qwen25_14b,28,neutral_nonopposite::neutral::006,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,1.0,preference_control,14.875,-11.625,14.871794581413267,-11.635008811950684,14.871794581413267,-11.635008811950684,1.6183928847312927,13.253401696681976,14.875,-11.625,1.625,13.25
qwen25_14b,28,neutral_nonopposite::neutral::007,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-1.0,preference_control,-3.5,-10.125,-3.484375,-10.140625,-3.484375,-10.140625,-6.8125,3.328125,-3.5,-10.125,-6.8125,3.3125
qwen25_14b,28,neutral_nonopposite::neutral::007,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.8,preference_control,-3.75,-7.625,-3.75,-7.59375,-3.75,-7.59375,-5.671875,1.921875,-3.75,-7.625,-5.6875,1.9375
qwen25_14b,28,neutral_nonopposite::neutral::007,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.6,preference_control,-3.75,-5.5,-3.744140625,-5.4921875,-3.744140625,-5.4921875,-4.6181640625,0.8740234375,-3.75,-5.5,-4.625,0.875
qwen25_14b,28,neutral_nonopposite::neutral::007,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.4,preference_control,-2.75,-4.25,-2.75634765625,-4.259765625,-2.75634765625,-4.259765625,-3.508056640625,0.751708984375,-2.75,-4.25,-3.5,0.75
qwen25_14b,28,neutral_nonopposite::neutral::007,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.2,preference_control,-1.0,-3.0,-0.998046875,-2.995361328125,-0.998046875,-2.995361328125,-1.9967041015625,0.9986572265625,-1.0,-3.0,-2.0,1.0
qwen25_14b,28,neutral_nonopposite::neutral::007,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.0,preference_control,1.0,-3.0,1.0,-2.99755859375,1.0,-2.99755859375,-0.998779296875,1.998779296875,1.0,-3.0,-1.0,2.0
qwen25_14b,28,neutral_nonopposite::neutral::007,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.2,preference_control,5.0,-4.75,4.9932861328125,-4.74127197265625,4.9932861328125,-4.74127197265625,0.126007080078125,4.867279052734375,5.0,-4.75,0.125,4.875
qwen25_14b,28,neutral_nonopposite::neutral::007,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.4,preference_control,9.25,-6.75,9.249903202056885,-6.748794555664063,9.249903202056885,-6.748794555664063,1.2505543231964111,7.999348878860474,9.25,-6.75,1.25,8.0
qwen25_14b,28,neutral_nonopposite::neutral::007,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.6,preference_control,11.25,-8.25,11.24998652935028,-8.249704360961914,11.24998652935028,-8.249704360961914,1.5001410841941831,9.749845445156096,11.25,-8.25,1.5,9.75
qwen25_14b,28,neutral_nonopposite::neutral::007,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.8,preference_control,12.75,-9.25,12.749996304512024,-9.249876022338867,12.749996304512024,-9.249876022338867,1.7500601410865784,10.999936163425446,12.75,-9.25,1.75,11.0
qwen25_14b,28,neutral_nonopposite::neutral::007,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,1.0,preference_control,13.25,-9.25,13.249995946884155,-9.249863624572754,13.249995946884155,-9.249863624572754,2.0000661611557007,11.249929785728456,13.25,-9.25,2.0,11.25
qwen25_14b,28,neutral_nonopposite::neutral::008,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-1.0,preference_control,-0.875,-6.75,-0.8749996423721313,-6.746092319488525,-0.8749996423721313,-6.746092319488525,-3.810545980930328,2.935546338558197,-0.875,-6.75,-3.8125,2.9375
qwen25_14b,28,neutral_nonopposite::neutral::008,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.8,preference_control,-2.75,-5.75,-2.7656248807907104,-5.736327052116394,-2.7656248807907104,-5.736327052116394,-4.250975966453552,1.4853510856628418,-2.75,-5.75,-4.25,1.5
qwen25_14b,28,neutral_nonopposite::neutral::008,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.6,preference_control,-4.5,-4.25,-4.4912108182907104,-4.258300423622131,-4.4912108182907104,-4.258300423622131,-4.374755620956421,-0.1164551973342895,-4.5,-4.25,-4.375,-0.125
qwen25_14b,28,neutral_nonopposite::neutral::008,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.4,preference_control,-5.0,-2.75,-4.989989995956421,-2.7465819120407104,-4.989989995956421,-2.7465819120407104,-3.8682859539985657,-1.1217040419578552,-5.0,-2.75,-3.875,-1.125
qwen25_14b,28,neutral_nonopposite::neutral::008,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,-0.2,preference_control,-2.5,-1.25,-2.496093392372132,-1.2480467557907104,-2.496093392372132,-1.2480467557907104,-1.872070074081421,-0.6240233182907104,-2.5,-1.25,-1.875,-0.625
qwen25_14b,28,neutral_nonopposite::neutral::008,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.0,preference_control,1.75,-0.75,1.7529301643371582,-0.75390625,1.7529301643371582,-0.75390625,0.4995119571685791,1.253418207168579,1.75,-0.75,0.5,1.25
qwen25_14b,28,neutral_nonopposite::neutral::008,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.2,preference_control,6.0,-1.5,5.997467875480652,-1.501953125,5.997467875480652,-1.501953125,2.247757375240326,3.749710500240326,6.0,-1.5,2.25,3.75
qwen25_14b,28,neutral_nonopposite::neutral::008,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.4,preference_control,8.25,-3.5,8.249719977378845,-3.50146484375,8.249719977378845,-3.50146484375,2.3741275668144226,5.875592410564423,8.25,-3.5,2.375,5.875
qwen25_14b,28,neutral_nonopposite::neutral::008,neutral_nonopposite,neutral_nonopposite,neutral,nonopposite,0.6,preference_control,10.0,-5.5,9.99995470046997,-5.49591064453125,9.99995470046997,-5.49591064453125,2.2520220279693604,7.74793267250061,10.0,-5.5,2.25,7.75
